INFO:     Started server process [2632]
INFO:     Waiting for application startup.
INFO:     Application startup complete.
INFO:     Uvicorn running on http://127.0.0.1:8000 (Press CTRL+C to quit)
2026-07-22 07:57:32,874 | INFO | httpx | HTTP Request: GET https://api.openaq.org/v3/sensors/383/measurements/hourly?datetime_from=2026-07-15T02%3A27%3A22.155704%2B00%3A00&datetime_to=2026-07-22T02%3A27%3A22.155704%2B00%3A00&limit=1000 "HTTP/1.1 200 OK"
2026-07-22 07:57:32,923 | INFO | httpx | HTTP Request: GET https://api.openaq.org/v3/sensors/12235609/measurements/hourly?datetime_from=2026-07-15T02%3A27%3A22.155704%2B00%3A00&datetime_to=2026-07-22T02%3A27%3A22.155704%2B00%3A00&limit=1000 "HTTP/1.1 200 OK"
2026-07-22 07:57:32,944 | INFO | httpx | HTTP Request: GET https://api.openaq.org/v3/sensors/12235605/measurements/hourly?datetime_from=2026-07-15T02%3A27%3A22.155704%2B00%3A00&datetime_to=2026-07-22T02%3A27%3A22.155704%2B00%3A00&limit=1000 "HTTP/1.1 200 OK"
2026-07-22 07:57:32,946 | INFO | httpx | HTTP Request: GET https://api.openaq.org/v3/sensors/380/measurements/hourly?datetime_from=2026-07-15T02%3A27%3A22.155704%2B00%3A00&datetime_to=2026-07-22T02%3A27%3A22.155704%2B00%3A00&limit=1000 "HTTP/1.1 200 OK"
2026-07-22 07:57:32,949 | INFO | httpx | HTTP Request: GET https://api.openaq.org/v3/sensors/12235607/measurements/hourly?datetime_from=2026-07-15T02%3A27%3A22.155704%2B00%3A00&datetime_to=2026-07-22T02%3A27%3A22.155704%2B00%3A00&limit=1000 "HTTP/1.1 200 OK"
2026-07-22 07:57:32,960 | INFO | httpx | HTTP Request: GET https://api.openaq.org/v3/sensors/12235610/measurements/hourly?datetime_from=2026-07-15T02%3A27%3A22.155704%2B00%3A00&datetime_to=2026-07-22T02%3A27%3A22.155704%2B00%3A00&limit=1000 "HTTP/1.1 200 OK"
2026-07-22 07:57:32,997 | INFO | httpx | HTTP Request: GET https://api.openaq.org/v3/sensors/12235612/measurements/hourly?datetime_from=2026-07-15T02%3A27%3A22.155704%2B00%3A00&datetime_to=2026-07-22T02%3A27%3A22.155704%2B00%3A00&limit=1000 "HTTP/1.1 200 OK"
2026-07-22 07:57:33,119 | INFO | httpx | HTTP Request: GET https://api.openaq.org/v3/sensors/384/measurements/hourly?datetime_from=2026-07-15T02%3A27%3A14.610146%2B00%3A00&datetime_to=2026-07-22T02%3A27%3A14.610146%2B00%3A00&limit=1000 "HTTP/1.1 200 OK"
2026-07-22 07:57:33,133 | INFO | httpx | HTTP Request: GET https://api.openaq.org/v3/sensors/385/measurements/hourly?datetime_from=2026-07-15T02%3A27%3A14.610146%2B00%3A00&datetime_to=2026-07-22T02%3A27%3A14.610146%2B00%3A00&limit=1000 "HTTP/1.1 200 OK"
2026-07-22 07:57:33,151 | INFO | httpx | HTTP Request: GET https://api.openaq.org/v3/sensors/382/measurements/hourly?datetime_from=2026-07-15T02%3A27%3A14.610146%2B00%3A00&datetime_to=2026-07-22T02%3A27%3A14.610146%2B00%3A00&limit=1000 "HTTP/1.1 200 OK"
2026-07-22 07:57:33,162 | INFO | httpx | HTTP Request: GET https://api.openaq.org/v3/sensors/381/measurements/hourly?datetime_from=2026-07-15T02%3A27%3A14.610146%2B00%3A00&datetime_to=2026-07-22T02%3A27%3A14.610146%2B00%3A00&limit=1000 "HTTP/1.1 200 OK"
2026-07-22 07:57:33,176 | INFO | httpx | HTTP Request: GET https://api.openaq.org/v3/sensors/383/measurements/hourly?datetime_from=2026-07-15T02%3A27%3A14.610146%2B00%3A00&datetime_to=2026-07-22T02%3A27%3A14.610146%2B00%3A00&limit=1000 "HTTP/1.1 200 OK"
2026-07-22 07:57:33,241 | INFO | httpx | HTTP Request: GET https://api.openaq.org/v3/sensors/12235610/measurements/hourly?datetime_from=2026-07-15T02%3A27%3A14.610146%2B00%3A00&datetime_to=2026-07-22T02%3A27%3A14.610146%2B00%3A00&limit=1000 "HTTP/1.1 200 OK"
2026-07-22 07:57:33,277 | INFO | httpx | HTTP Request: GET https://api.openaq.org/v3/sensors/12235605/measurements/hourly?datetime_from=2026-07-15T02%3A27%3A14.610146%2B00%3A00&datetime_to=2026-07-22T02%3A27%3A14.610146%2B00%3A00&limit=1000 "HTTP/1.1 200 OK"
2026-07-22 07:57:33,278 | INFO | httpx | HTTP Request: GET https://api.openaq.org/v3/sensors/380/measurements/hourly?datetime_from=2026-07-15T02%3A27%3A14.610146%2B00%3A00&datetime_to=2026-07-22T02%3A27%3A14.610146%2B00%3A00&limit=1000 "HTTP/1.1 200 OK"
2026-07-22 07:57:33,280 | INFO | httpx | HTTP Request: GET https://api.openaq.org/v3/sensors/12235608/measurements/hourly?datetime_from=2026-07-15T02%3A27%3A14.610146%2B00%3A00&datetime_to=2026-07-22T02%3A27%3A14.610146%2B00%3A00&limit=1000 "HTTP/1.1 200 OK"
2026-07-22 07:57:33,348 | INFO | httpx | HTTP Request: GET https://api.openaq.org/v3/sensors/12235607/measurements/hourly?datetime_from=2026-07-15T02%3A27%3A14.610146%2B00%3A00&datetime_to=2026-07-22T02%3A27%3A14.610146%2B00%3A00&limit=1000 "HTTP/1.1 200 OK"
2026-07-22 07:57:33,372 | INFO | httpx | HTTP Request: GET https://api.openaq.org/v3/sensors/12235609/measurements/hourly?datetime_from=2026-07-15T02%3A27%3A14.610146%2B00%3A00&datetime_to=2026-07-22T02%3A27%3A14.610146%2B00%3A00&limit=1000 "HTTP/1.1 200 OK"
2026-07-22 07:57:33,434 | INFO | httpx | HTTP Request: GET https://api.openaq.org/v3/sensors/12235612/measurements/hourly?datetime_from=2026-07-15T02%3A27%3A14.610146%2B00%3A00&datetime_to=2026-07-22T02%3A27%3A14.610146%2B00%3A00&limit=1000 "HTTP/1.1 200 OK"
